Time,N
0.000000,47472
0.000001,47473
0.000000,47474
0.000000,47475
0.000001,47476
0.000000,47477
0.000000,47478
0.000001,47479
0.000000,47480
0.000000,47481
0.000001,47482
0.000000,47483
0.000001,47484
0.000001,47485
0.000000,47486
0.000001,47487
0.000000,47488
0.000001,47489
0.000000,47490
0.000000,47491
0.000001,47492
0.000000,47493
0.000000,47494
0.000001,47495
0.000000,47496
0.000000,47497
0.000001,47498
0.000000,47499
0.000001,47500
0.000001,47501
0.000000,47502
0.000001,47503
0.000000,47504
0.000000,47505
0.000001,47506
0.000001,47507
0.000000,47508
0.000000,47509
0.000001,47510
0.000000,47511
0.000000,47512
0.000001,47513
0.000000,47514
0.000001,47515
0.000001,47516
0.000001,47517
0.000001,47518
0.000000,47519
0.000001,47520
0.000000,47521
0.000001,47522
0.000000,47523
0.000000,47524
0.000001,47525
0.000000,47526
0.000000,47527
0.000001,47528
0.000000,47529
0.000001,47530
0.000001,47531
0.000000,47532
0.000001,47533
0.000000,47534
0.000001,47535
0.000001,47536
0.000001,47537
0.000000,47538
0.000000,47539
0.000001,47540
0.000000,47541
0.000001,47542
0.000001,47543
0.000000,47544
0.000001,47545
0.000000,47546
0.000000,47547
0.000001,47548
0.000000,47549
0.000001,47550
0.000001,47551
0.000000,47552
0.000001,47553
0.000000,47554
0.000000,47555
0.000001,47556
0.000000,47557
0.000001,47558
0.000000,47559
0.000001,47560
0.000001,47561
0.000000,47562
0.000001,47563
0.000000,47564
0.000000,47565
0.000001,47566
0.000000,47567
0.000001,47568
0.000000,47569
0.000000,47570
0.000001,47571
0.000000,47572
0.000001,47573
0.000001,47574
0.000000,47575
0.000001,47576
0.000000,47577
0.000000,47578
0.000001,47579
0.000000,47580
0.000001,47581
0.000000,47582
0.000000,47583
0.000001,47584
0.000000,47585
0.000000,47586
0.000001,47587
0.000000,47588
0.000001,47589
0.000001,47590
0.000000,47591
0.000001,47592
0.000000,47593
0.000000,47594
0.000001,47595
0.000000,47596
0.000001,47597
0.000000,47598
0.000000,47599
0.000001,47600
0.000000,47601
0.000000,47602
0.000001,47603
0.000000,47604
0.000001,47605
0.000000,47606
0.000000,47607
0.000001,47608
0.000000,47609
0.000001,47610
0.000001,47611
0.000000,47612
0.000001,47613
0.000000,47614
0.000000,47615
0.000001,47616
0.000001,47617
0.000000,47618
0.000000,47619
0.000001,47620
0.000000,47621
0.000000,47622
0.000001,47623
0.000000,47624
0.000000,47625
0.000001,47626
0.000000,47627
0.000001,47628
0.000000,47629
0.000001,47630
0.000001,47631
0.000000,47632
0.000001,47633
0.000000,47634
0.000000,47635
0.000001,47636
0.000000,47637
0.000001,47638
0.000000,47639
0.000000,47640
0.000001,47641
0.000000,47642
0.000001,47643
0.000000,47644
0.000000,47645
0.000001,47646
0.000000,47647
0.000000,47648
0.000001,47649
0.000000,47650
0.000001,47651
0.000000,47652
0.000000,47653
0.000001,47654
0.000000,47655
0.000001,47656
0.000001,47657
0.000000,47658
0.000001,47659
0.000000,47660
0.000000,47661
0.000001,47662
0.000000,47663
0.000001,47664
0.000001,47665
0.000000,47666
0.000001,47667
0.000000,47668
0.000000,47669
0.000001,47670
0.000000,47671
0.000001,47672
0.000001,47673
0.000000,47674
0.000001,47675
0.000000,47676
0.000001,47677
0.000000,47678
0.000001,47679
0.000001,47680
0.000000,47681
0.000001,47682
0.000000,47683
0.000001,47684
0.000000,47685
0.000000,47686
0.000001,47687
0.000000,47688
0.000001,47689
0.000000,47690
0.000000,47691
0.000001,47692
0.000000,47693
0.000001,47694
0.000000,47695
0.000000,47696
0.000001,47697
0.000000,47698
0.000001,47699
0.000000,47700
0.000000,47701
0.000001,47702
0.000000,47703
0.000000,47704
0.000001,47705
0.000000,47706
0.000001,47707
0.000000,47708
0.000000,47709
0.000001,47710
0.000000,47711
0.000001,47712
0.000000,47713
0.000000,47714
0.000001,47715
0.000000,47716
0.000001,47717
0.000000,47718
0.000001,47719
0.000000,47720
0.000001,47721
0.000001,47722
0.000000,47723
0.000001,47724
0.000000,47725
0.000001,47726
0.000000,47727
0.000000,47728
0.000001,47729
0.000000,47730
0.000001,47731
0.000001,47732
0.000000,47733
0.000001,47734
0.000000,47735
0.000001,47736
0.000000,47737
0.000001,47738
0.000001,47739
0.000000,47740
0.000001,47741
0.000000,47742
0.000001,47743
0.000001,47744
0.000001,47745
0.000000,47746
0.000000,47747
0.000001,47748
0.000000,47749
0.000001,47750
0.000001,47751
0.000000,47752
0.000001,47753
0.000000,47754
0.000000,47755
0.000001,47756
0.000000,47757
0.000001,47758
0.000000,47759
0.000000,47760
0.000001,47761
0.000000,47762
0.000000,47763
0.000001,47764
0.000000,47765
0.000001,47766
0.000000,47767
0.000000,47768
0.000001,47769
0.000000,47770
0.000001,47771
0.000000,47772
0.000000,47773
0.000001,47774
0.000000,47775
0.000001,47776
0.000000,47777
0.000000,47778
0.000001,47779
0.000000,47780
0.000000,47781
0.000001,47782
0.000000,47783
0.000001,47784
0.000000,47785
0.000001,47786
0.000001,47787
0.000000,47788
0.000001,47789
0.000000,47790
0.000001,47791
0.000001,47792
0.000000,47793
0.000001,47794
0.000000,47795
0.000001,47796
0.000000,47797
0.000001,47798
0.000000,47799
0.000000,47800
0.000001,47801
0.000000,47802
0.000001,47803
0.000000,47804
0.000000,47805
0.000001,47806
0.000000,47807
0.000001,47808
0.000001,47809
0.000000,47810
0.000001,47811
0.000000,47812
0.000001,47813
0.000000,47814
0.000000,47815
0.000001,47816
0.000000,47817
0.000001,47818
0.000000,47819
0.000000,47820
0.000001,47821
0.000000,47822
0.000000,47823
0.000001,47824
0.000000,47825
0.000000,47826
0.000001,47827
0.000000,47828
0.000001,47829
0.000001,47830
0.000000,47831
0.000001,47832
0.000000,47833
0.000001,47834
0.000000,47835
0.000000,47836
0.000001,47837
0.000000,47838
0.000001,47839
0.000001,47840
0.000000,47841
0.000001,47842
0.000000,47843
0.000000,47844
0.000001,47845
0.000000,47846
0.000001,47847
0.000001,47848
0.000000,47849
0.000001,47850
0.000000,47851
0.000000,47852
0.000001,47853
0.000000,47854
0.000001,47855
0.000000,47856
0.000000,47857
0.000001,47858
0.000000,47859
0.000000,47860
0.000001,47861
0.000000,47862
0.000001,47863
0.000001,47864
0.000001,47865
0.000000,47866
0.000000,47867
0.000001,47868
0.000000,47869
0.000001,47870
0.000000,47871
0.000000,47872
0.000001,47873
0.000000,47874
0.000000,47875
0.000001,47876
0.000000,47877
0.000000,47878
0.000001,47879
0.000000,47880
0.000001,47881
0.000001,47882
0.000000,47883
0.000001,47884
0.000000,47885
0.000000,47886
0.000001,47887
0.000000,47888
0.000001,47889
0.000000,47890
0.000000,47891
0.000001,47892
0.000000,47893
0.000000,47894
0.000001,47895
0.000000,47896
0.000001,47897
0.000001,47898
0.000000,47899
0.000001,47900
0.000000,47901
0.000000,47902
0.000001,47903
0.000000,47904
0.000001,47905
0.000000,47906
0.000000,47907
0.000001,47908
0.000000,47909
0.000001,47910
0.000001,47911
0.000000,47912
0.000001,47913
0.000000,47914
0.000001,47915
0.000000,47916
0.000000,47917
0.000001,47918
0.000000,47919
0.000000,47920
0.000001,47921
0.000000,47922
0.000001,47923
0.000001,47924
0.000001,47925
0.000000,47926
0.000000,47927
0.000001,47928
0.000000,47929
0.000001,47930
0.000000,47931
0.000000,47932
0.000001,47933
0.000000,47934
0.000000,47935
0.000001,47936
0.000000,47937
0.000001,47938
0.000001,47939
0.000000,47940
0.000001,47941
0.000000,47942
0.000001,47943
0.000001,47944
0.000001,47945
0.000000,47946
0.000000,47947
0.000001,47948
0.000000,47949
0.000001,47950
0.000001,47951
0.000000,47952
0.000001,47953
0.000000,47954
0.000001,47955
0.000001,47956
0.000000,47957
0.000001,47958
0.000000,47959
0.000001,47960
0.000001,47961
0.000000,47962
0.000001,47963
0.000000,47964
0.000001,47965
0.000000,47966
0.000000,47967
0.000001,47968
0.000000,47969
0.000001,47970
0.000000,47971
0.000000,47972
0.000001,47973
0.000000,47974
0.000001,47975
0.000000,47976
0.000000,47977
0.000001,47978
0.000000,47979
0.000001,47980
0.000001,47981
0.000000,47982
0.000001,47983
0.000000,47984
0.000001,47985
0.000000,47986
0.000000,47987
0.000001,47988
0.000000,47989
0.000001,47990
0.000001,47991
0.000000,47992
0.000001,47993
0.000000,47994
0.000000,47995
0.000001,47996
0.000000,47997
0.000001,47998
0.000001,47999
0.000000,48000
0.000001,48001
0.000000,48002
0.000000,48003
0.000001,48004
0.000000,48005
0.000001,48006
0.000001,48007
0.000000,48008
0.000001,48009
0.000000,48010
0.000001,48011
0.000001,48012
0.000000,48013
0.000001,48014
0.000000,48015
0.000000,48016
0.000001,48017
0.000000,48018
0.000001,48019
0.000000,48020
0.000001,48021
0.000001,48022
0.000000,48023
0.000001,48024
0.000000,48025
0.000001,48026
0.000001,48027
0.000000,48028
0.000001,48029
0.000000,48030
0.000000,48031
0.000001,48032
0.000000,48033
0.000001,48034
0.000001,48035
0.000000,48036
0.000001,48037
0.000000,48038
0.000000,48039
0.000001,48040
0.000000,48041
0.000000,48042
0.000001,48043
0.000000,48044
0.000001,48045
0.000000,48046
0.000000,48047
0.000001,48048
0.000000,48049
0.000000,48050
0.000001,48051
0.000000,48052
0.000001,48053
0.000001,48054
0.000004,48055
0.000001,48056
0.000000,48057
0.000000,48058
0.000001,48059
0.000000,48060
0.000000,48061
0.000001,48062
0.000000,48063
0.000001,48064
0.000000,48065
0.000000,48066
0.000001,48067
0.000000,48068
0.000001,48069
0.000001,48070
0.000001,48071
0.000000,48072
0.000001,48073
0.000000,48074
0.000000,48075
0.000001,48076
0.000000,48077
0.000001,48078
0.000001,48079
0.000000,48080
0.000001,48081
0.000000,48082
0.000001,48083
0.000001,48084
0.000000,48085
0.000001,48086
0.000000,48087
0.000000,48088
0.000001,48089
0.000000,48090
0.000001,48091
0.000000,48092
0.000000,48093
0.000001,48094
0.000000,48095
0.000001,48096
0.000001,48097
0.000000,48098
0.000001,48099
0.000000,48100
0.000001,48101
0.000001,48102
0.000000,48103
0.000003,48104
0.000000,48105
0.000001,48106
0.000000,48107
0.000000,48108
0.000001,48109
0.000000,48110
0.000001,48111
0.000000,48112
0.000000,48113
0.000001,48114
0.000000,48115
0.000001,48116
0.000000,48117
0.000000,48118
0.000001,48119
0.000000,48120
0.000001,48121
0.000001,48122
0.000000,48123
0.000001,48124
0.000000,48125
0.000000,48126
0.000001,48127
0.000001,48128
0.000001,48129
0.000000,48130
0.000001,48131
0.000000,48132
0.000001,48133
0.000001,48134
0.000000,48135
0.000001,48136
0.000000,48137
0.000000,48138
0.000001,48139
0.000000,48140
0.000001,48141
0.000001,48142
0.000000,48143
0.000001,48144
0.000000,48145
0.000000,48146
0.000001,48147
0.000000,48148
0.000001,48149
0.000000,48150
0.000001,48151
0.000000,48152
0.000000,48153
0.000001,48154
0.000000,48155
0.000001,48156
0.000001,48157
0.000001,48158
0.000000,48159
0.000000,48160
0.000001,48161
0.000000,48162
0.000001,48163
0.000000,48164
0.000001,48165
0.000001,48166
0.000000,48167
0.000001,48168
0.000000,48169
0.000000,48170
0.000001,48171
0.000000,48172
0.000001,48173
0.000000,48174
0.000000,48175
0.000001,48176
0.000000,48177
0.000001,48178
0.000000,48179
0.000000,48180
0.000001,48181
0.000000,48182
0.000000,48183
0.000001,48184
0.000000,48185
0.000001,48186
0.000000,48187
0.000000,48188
0.000001,48189
0.000000,48190
0.000000,48191
0.000001,48192
0.000000,48193
0.000001,48194
0.000001,48195
0.000000,48196
0.000001,48197
0.000000,48198
0.000001,48199
0.000000,48200
0.000000,48201
0.000001,48202
0.000000,48203
0.000001,48204
0.000000,48205
0.000001,48206
0.000001,48207
0.000000,48208
0.000001,48209
0.000001,48210
0.000000,48211
0.000001,48212
0.000000,48213
0.000000,48214
0.000001,48215
0.000000,48216
0.000001,48217
0.000000,48218
0.000001,48219
0.000000,48220
0.000001,48221
0.000001,48222
0.000001,48223
0.000001,48224
0.000000,48225
0.000000,48226
0.000001,48227
0.000000,48228
0.000000,48229
0.000001,48230
0.000000,48231
0.000001,48232
0.000001,48233
0.000000,48234
0.000000,48235
0.000001,48236
0.000000,48237
0.000000,48238
0.000001,48239
0.000001,48240
0.000001,48241
0.000001,48242
0.000001,48243
0.000001,48244
0.000001,48245
0.000001,48246
0.000001,48247
0.000000,48248
0.000000,48249
0.000001,48250
0.000001,48251
0.000000,48252
0.000001,48253
0.000001,48254
0.000002,48255
0.000000,48256
0.000000,48257
0.000001,48258
0.000000,48259
0.000000,48260
0.000001,48261
0.000000,48262
0.000001,48263
0.000000,48264
0.000000,48265
0.000001,48266
0.000000,48267
0.000000,48268
0.000001,48269
0.000000,48270
0.000001,48271
0.000001,48272
0.000000,48273
0.000001,48274
0.000000,48275
0.000001,48276
0.000001,48277
0.000000,48278
0.000001,48279
0.000000,48280
0.000001,48281
0.000001,48282
0.000000,48283
0.000001,48284
0.000000,48285
0.000001,48286
0.000001,48287
0.000000,48288
0.000001,48289
0.000000,48290
0.000001,48291
0.000000,48292
0.000000,48293
0.000001,48294
0.000000,48295
0.000001,48296
0.000001,48297
0.000000,48298
0.000001,48299
0.000000,48300
0.000000,48301
0.000001,48302
0.000000,48303
0.000001,48304
0.000000,48305
0.000001,48306
0.000001,48307
0.000000,48308
0.000001,48309
0.000000,48310
0.000001,48311
0.000000,48312
0.000000,48313
0.000001,48314
0.000000,48315
0.000001,48316
0.000001,48317
0.000000,48318
0.000001,48319
0.000000,48320
0.000001,48321
0.000001,48322
0.000001,48323
0.000000,48324
0.000000,48325
0.000001,48326
0.000001,48327
0.000000,48328
0.000001,48329
0.000000,48330
0.000001,48331
0.000001,48332
0.000000,48333
0.000001,48334
0.000000,48335
0.000000,48336
0.000001,48337
0.000000,48338
0.000001,48339
0.000001,48340
0.000000,48341
0.000001,48342
0.000000,48343
0.000008,48344
0.000001,48345
0.000000,48346
0.000001,48347
0.000001,48348
0.000000,48349
0.000001,48350
0.000000,48351
0.000000,48352
0.000001,48353
0.000001,48354
0.000000,48355
0.000000,48356
0.000001,48357
0.000000,48358
0.000001,48359
0.000000,48360
0.000000,48361
0.000001,48362
0.000000,48363
0.000001,48364
0.000001,48365
0.000000,48366
0.000001,48367
0.000000,48368
0.000000,48369
0.000001,48370
0.000000,48371
0.000001,48372
0.000001,48373
0.000001,48374
0.000001,48375
0.000000,48376
0.000001,48377
0.000000,48378
0.000001,48379
0.000001,48380
0.000000,48381
0.000001,48382
0.000000,48383
0.000000,48384
0.000001,48385
0.000000,48386
0.000001,48387
0.000000,48388
0.000000,48389
0.000001,48390
0.000000,48391
0.000001,48392
0.000001,48393
0.000001,48394
0.000000,48395
0.000000,48396
0.000001,48397
0.000000,48398
0.000001,48399
0.000001,48400
0.000000,48401
0.000001,48402
0.000000,48403
0.000001,48404
0.000000,48405
0.000000,48406
0.000001,48407
0.000000,48408
0.000001,48409
0.000000,48410
0.000001,48411
0.000001,48412
0.000000,48413
0.000001,48414
0.000000,48415
0.000001,48416
0.000000,48417
0.000000,48418
0.000001,48419
0.000000,48420
0.000000,48421
0.000001,48422
0.000001,48423
0.000001,48424
0.000000,48425
0.000001,48426
0.000000,48427
0.000000,48428
0.000001,48429
0.000000,48430
0.000001,48431
0.000000,48432
0.000000,48433
0.000001,48434
0.000000,48435
0.000000,48436
0.000001,48437
0.000000,48438
0.000001,48439
0.000000,48440
0.000000,48441
0.000001,48442
0.000000,48443
0.000001,48444
0.000000,48445
0.000001,48446
0.000000,48447
0.000000,48448
0.000001,48449
0.000000,48450
0.000001,48451
0.000001,48452
0.000001,48453
0.000001,48454
0.000000,48455
0.000001,48456
0.000000,48457
0.000000,48458
0.000001,48459
0.000000,48460
0.000001,48461
0.000000,48462
0.000000,48463
0.000001,48464
0.000000,48465
0.000001,48466
0.000000,48467
0.000000,48468
0.000001,48469
0.000000,48470
0.000000,48471
0.000001,48472
0.000000,48473
0.000001,48474
0.000000,48475
0.000001,48476
0.000001,48477
0.000000,48478
0.000001,48479
0.000000,48480
0.000001,48481
0.000000,48482
0.000001,48483
0.000001,48484
0.000000,48485
0.000001,48486
0.000000,48487
0.000001,48488
0.000001,48489
0.000000,48490
0.000001,48491
0.000000,48492
0.000001,48493
0.000000,48494
0.000000,48495
0.000001,48496
0.000000,48497
0.000001,48498
0.000001,48499
0.000000,48500
0.000001,48501
0.000000,48502
0.000001,48503
0.000000,48504
0.000000,48505
0.000001,48506
0.000000,48507
0.000001,48508
0.000001,48509
0.000000,48510
0.000001,48511
0.000000,48512
0.000001,48513
0.000000,48514
0.000000,48515
0.000001,48516
0.000000,48517
0.000001,48518
0.000001,48519
0.000000,48520
0.000001,48521
0.000000,48522
0.000001,48523
0.000000,48524
0.000000,48525
0.000001,48526
0.000000,48527
0.000000,48528
0.000001,48529
0.000000,48530
0.000001,48531
0.000000,48532
0.000000,48533
0.000001,48534
0.000000,48535
0.000001,48536
0.000001,48537
0.000000,48538
0.000001,48539
0.000000,48540
0.000001,48541
0.000001,48542
0.000000,48543
0.000001,48544
0.000000,48545
0.000001,48546
0.000001,48547
0.000000,48548
0.000001,48549
0.000000,48550
0.000000,48551
0.000001,48552
0.000000,48553
0.000001,48554
0.000000,48555
0.000000,48556
0.000001,48557
0.000000,48558
0.000001,48559
0.000000,48560
0.000001,48561
0.000000,48562
0.000001,48563
0.000000,48564
0.000000,48565
0.000001,48566
0.000000,48567
0.000000,48568
0.000001,48569
0.000001,48570
0.000000,48571
0.000000,48572
0.000001,48573
0.000000,48574
0.000001,48575
0.000000,48576
0.000000,48577
0.000001,48578
0.000000,48579
0.000001,48580
0.000000,48581
0.000000,48582
0.000001,48583
0.000000,48584
0.000000,48585
0.000001,48586
0.000000,48587
0.000001,48588
0.000000,48589
0.000001,48590
0.000001,48591
0.000000,48592
0.000001,48593
0.000000,48594
0.000001,48595
0.000001,48596
0.000000,48597
0.000001,48598
0.000000,48599
0.000001,48600
0.000000,48601
0.000000,48602
0.000001,48603
0.000000,48604
0.000001,48605
0.000001,48606
0.000000,48607
0.000001,48608
0.000000,48609
0.000000,48610
0.000001,48611
0.000000,48612
0.000001,48613
0.000000,48614
0.000000,48615
0.000001,48616
0.000000,48617
0.000000,48618
0.000001,48619
0.000000,48620
0.000001,48621
0.000000,48622
0.000001,48623
0.000001,48624
0.000000,48625
0.000001,48626
0.000000,48627
0.000000,48628
0.000001,48629
0.000000,48630
0.000001,48631
0.000000,48632
0.000001,48633
0.000001,48634
0.000000,48635
0.000001,48636
0.000000,48637
0.000000,48638
0.000001,48639
0.000000,48640
0.000001,48641
0.000000,48642
0.000000,48643
0.000001,48644
0.000000,48645
0.000000,48646
0.000001,48647
0.000000,48648
0.000001,48649
0.000000,48650
0.000000,48651
0.000001,48652
0.000000,48653
0.000000,48654
0.000001,48655
0.000000,48656
0.000001,48657
0.000000,48658
0.000001,48659
0.000000,48660
0.000000,48661
0.000001,48662
0.000000,48663
0.000001,48664
0.000001,48665
0.000000,48666
0.000001,48667
0.000000,48668
0.000000,48669
0.000001,48670
0.000000,48671
0.000001,48672
0.000000,48673
0.000000,48674
0.000001,48675
0.000000,48676
0.000001,48677
0.000001,48678
0.000000,48679
0.000001,48680
0.000000,48681
0.000001,48682
0.000001,48683
0.000000,48684
0.000001,48685
0.000000,48686
0.000000,48687
0.000001,48688
0.000000,48689
0.000001,48690
0.000001,48691
0.000000,48692
0.000001,48693
0.000000,48694
0.000000,48695
0.000001,48696
0.000000,48697
0.000000,48698
0.000001,48699
0.000000,48700
0.000001,48701
0.000000,48702
0.000001,48703
0.000001,48704
0.000001,48705
0.000001,48706
0.000000,48707
0.000001,48708
0.000000,48709
0.000000,48710
0.000001,48711
0.000000,48712
0.000001,48713
0.000000,48714
0.000000,48715
0.000001,48716
0.000000,48717
0.000001,48718
0.000000,48719
0.000001,48720
0.000000,48721
0.000000,48722
